OBJECTID;CODE_VOIE;NOM_VOIE;TYPE_AMENAGEMENT;REALISATION;CIRCUL2R;CIRCVOIT;AFFECTATION;TOURNGAUCHE;SHAPE.LEN
56646;12599;Route d' Hermance;Bande;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;79.62816235955151
56647;12599;Route d' Hermance;Bande;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;130.04982985702
56648;12599;Route d' Hermance;Bande;2013;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;415.29137206725505
56650;12599;Route d' Hermance;Bande;2013;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;6.72197143701162
56651;12599;Route d' Hermance;Piste;1993;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;294.83011437474704
56652;12599;Route d' Hermance;Piste;1993;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;287.715245775983
56655;12599;Route d' Hermance;Piste;1995;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;160.880190816671
55881;04766;Route de Chancy;Dérogation 2R;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;11.5455765587019
56657;12599;Route d' Hermance;Piste;1995;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;88.67149319689109
56658;12599;Route d' Hermance;Piste;1995;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;127.711669690565
56061;06610;Route de Colovrex;Piste; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;607.460972299949
81624;05304;Avenue de Châtelaine;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;26.9440494358216
55188;00140;Avenue de l' Ain;Piste;1986;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;384.563659046267
76825;22071;Route de Sauverny;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;93.9088393070642
56667;12661;Rue Ferdinand- HODLER;Sas;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;OUI;3.95543016565845
56668;12670;Rue  HOFFMANN;Bande;1993;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;32.233293161612096
56669;12670;Rue  HOFFMANN;Bande;1993;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;114.31235319927201
56670;12670;Rue  HOFFMANN;Bande;1993;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;38.4439852252599
56671;12670;Rue  HOFFMANN;Bande;1993;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;59.904213193498
56672;12670;Rue  HOFFMANN;Bande;1993;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;139.360749136339
56673;12670;Rue  HOFFMANN;Piste;1993;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;10.019829293012899
56674;12670;Rue  HOFFMANN;Sas;1993;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;2.59978845293228
56675;12718;Rue de l' Hôtel-de-Ville;Contresens;1995;bidirectionnelle; ;au statut de la rue;;100.786089942992
56676;12718;Rue de l' Hôtel-de-Ville;Contresens;1995;bidirectionnelle; ;au statut de la rue;;58.07514636362101
56677;12920;Rue de l' Industrie;Contresens;2010;unidirectionnelle; ;vélos + cyclomoteurs;;22.2466561866523
56678;12920;Rue de l' Industrie;Dérogation 2R;2000;bidirectionnelle; ;au statut de la rue;;0.14422205101855998
56679;12920;Rue de l' Industrie;Dérogation 2R;2000;bidirectionnelle; ;au statut de la rue;;50.836387347472
56681;13030;Rue François- JACQUIER;Bande;2007;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;58.9966174546674
56685;13048;Boulevard Emile- JAQUES-DALCROZE;Bande;1996;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;78.6247061923549
56688;13048;Boulevard Emile- JAQUES-DALCROZE;Bande;1996;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;23.2734634294082
56689;13048;Boulevard Emile- JAQUES-DALCROZE;Bande;1996;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;66.2087852306442
56690;13048;Boulevard Emile- JAQUES-DALCROZE;Bande;1996;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;52.0226537193173
56691;13048;Boulevard Emile- JAQUES-DALCROZE;Bande;1996;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;117.72852830880801
56692;13048;Boulevard Emile- JAQUES-DALCROZE;Bande;1996;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;4.97175644332447
56694;13048;Boulevard Emile- JAQUES-DALCROZE;Bande;1996;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;12.2380554010839
56696;13048;Boulevard Emile- JAQUES-DALCROZE;Bande;1996;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;25.1620608782842
56703;13048;Boulevard Emile- JAQUES-DALCROZE;Bande;2001;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;16.7487063969437
56705;13048;Boulevard Emile- JAQUES-DALCROZE;Bande;2013;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;13.6259935417569
56707;13056;Rue Jean- JAQUET;Bande;1988;unidirectionnelle;contresens;vélos + cyclomoteurs;;7.37634733455523
56708;13056;Rue Jean- JAQUET;Contresens;1988;; ;vélos + cyclomoteurs;;148.89910617394702
56709;13099;Rue de Jargonnant;Bande;1996;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;12.7505294007739
56710;13099;Rue de Jargonnant;Bande;1996;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;4.36286603048959
56711;13099;Rue de Jargonnant;Bande;1996;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;54.1704400439793
56424;10570;Chemin du Foron;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;366.126972363376
56425;10570;Chemin du Foron;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;358.348922464172
56428;10570;Chemin du Foron;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;84.46416657310739
56434;10731;Avenue de France;Bande;1983;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;336.78483070953
56435;10731;Avenue de France;Bande;1983;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;16.381434613610597
56436;10731;Avenue de France;Bande;2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;23.0364586293731
56437;10731;Avenue de France;Bande;2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;26.246990303652
56438;10731;Avenue de France;Bande;2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;70.60242629085509
56439;10731;Avenue de France;Bande;2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;22.064448793270397
56440;10731;Avenue de France;Bande;2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;20.7740222393257
56441;10731;Avenue de France;Bande;2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;17.6049542965364
56442;10731;Avenue de France;Bande;2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;88.17169632189659
56443;10731;Avenue de France;Bande;2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;66.65101832038009
56444;10731;Avenue de France;Bande;2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;23.4431446597072
56445;10731;Avenue de France;Bande;2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;70.660233855741
56446;10731;Avenue de France;Bande;2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;27.295924254424598
56447;10731;Avenue de France;Bande;2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;21.917884672302197
56448;10731;Avenue de France;Bande;2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;83.0793704822199
56449;10731;Avenue de France;Bande;2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;22.272063929835298
56450;10731;Avenue de France;Bande;2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;32.4441797553891
56228;08745;Route de Drize;Sas; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;3.30728014353012
57511;18953;Boulevard du Pont-d'Arve;Piste;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;89.3970807455547
58316;25712;Rue  VIGNIER;Contresens;1998;unidirectionnelle;contresens;vélos + cyclomoteurs;;34.4374461887057
56771;13315;Route de Jussy;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;18.3455575368564
56772;13315;Route de Jussy;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;17.4600257731769
56773;13315;Route de Jussy;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;20.0301766426799
56774;13315;Route de Jussy;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;14.337869437263002
56775;13315;Route de Jussy;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;15.1018695064441
56776;13315;Route de Jussy;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;19.7214603921718
56777;13315;Route de Jussy;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;17.2191753577226
56778;13315;Route de Jussy;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;31.0708947408986
56779;13315;Route de Jussy;Bande;2001;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;32.7299290629008
56780;13315;Route de Jussy;Bande;2001;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;32.8348290328075
56783;13315;Route de Jussy;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;260.909657594496
56784;13315;Route de Jussy;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;378.584847942944
56786;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;472.61422869206103
56787;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;509.319872580208
56788;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;497.360078058976
56789;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;314.325328186695
56790;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;312.51345057532296
56791;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;91.80708156250209
56793;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;112.53929041044701
56795;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;176.97429391862698
56797;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;30.019954479639697
56798;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;47.4471157980419
56799;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;112.965449436171
56800;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;64.1223383797401
56801;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;356.61814664330603
56802;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;957.739013869715
56803;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;267.99783258605305
56804;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;204.335017130555
56806;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;174.487172542422
56807;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;204.74578010771
56808;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;105.918370727693
55853;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;182.82165532657902
55854;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;275.24208915046
55855;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;559.67034199184
55856;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;135.652947626358
55857;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;116.76186353849401
55858;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;31.4105221223717
55859;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;6.3878008735401295
55860;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;281.766708260872
55861;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;262.363741736355
55862;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;266.847850069335
55864;04766;Route de Chancy;Piste;1991;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;211.15735604399103
55865;04766;Route de Chancy;Piste;1991;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;493.36336888829004
55867;04766;Route de Chancy;Piste;1991;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;530.513657742358
55868;04766;Route de Chancy;Piste;1991;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;490.36040185609403
55869;04766;Route de Chancy;Piste;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;166.780822245561
55870;04766;Route de Chancy;Piste;1993;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;2.06980675426475
55871;04766;Route de Chancy;Piste;1993;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;134.55952642875502
55872;04766;Route de Chancy;Piste;1993;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;424.11273959534805
55873;04766;Route de Chancy;Piste;1993;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;54.63623129700449
55874;04766;Route de Chancy;Piste;1993;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;96.6257659612205
55875;04766;Route de Chancy;Piste;1993;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;56.6035191492656
55876;04766;Route de Chancy;Piste;1994;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;304.981058008892
55877;04766;Route de Chancy;Piste;1994;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;202.026912029277
55878;04766;Route de Chancy;Piste;1998;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;650.415578104281
55879;04766;Route de Chancy;Piste;2008;bidirectionnelle; ;vélos + cyclomoteurs;;3.02828334209334
55880;04766;Route de Chancy;Piste;2011;unidirectionnelle;contresens;vélos + cyclomoteurs;;22.5029992222691
55883;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;67.84037547737789
55884;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;56.3721946873993
55885;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;99.9235801743035
55886;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;32.1873422326231
55887;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;95.66357470834559
55889;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;79.53311888766841
55890;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;240.094221905134
55891;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;255.715758809142
55892;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;84.81284074618439
55893;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;71.8371749166126
55895;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;115.841396934029
55896;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;127.301082777182
55897;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;285.019350782877
55183;00140;Avenue de l' Ain;Piste;1986;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;285.216959996291
55899;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;54.523085019099895
55900;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;12.4450793488832
55901;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;565.689683866083
55902;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;87.39980703825489
55903;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;232.947134903976
55904;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;163.380294480192
55905;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;221.054636609242
55906;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;54.2009446712448
55907;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;176.55077127574802
55908;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;211.29667149609602
55909;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;37.3946788019393
55910;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;2.3623928547132
55911;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;2.46564393211996
55913;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;175.34575342271003
55914;04766;Route de Chancy;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;6.55808661119995
55915;04766;Route de Chancy;Sas;;; ;;;6.30230308943548
55916;04766;Route de Chancy;Sas;;; ;;;5.40057981422539
55917;04766;Route de Chancy;Sas;2011;unidirectionnelle;dans le sens;;NON;2.65872149726142
55918;04766;Route de Chancy;Sas;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;4.851886231147629
55921;04820;Chemin des Chânières;Piste;1986;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;426.7275634275
55922;04820;Chemin des Chânières;Piste;1986;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;245.77437674007302
55923;04847;Rue de Chantepoulet;Sas;2011;; ;;OUI;5.92824594631498
55925;04880;Rue de la Chapelle;Dérogation 2R;1999;bidirectionnelle; ;au statut de la rue : vélos seuls;;4.477331794718809
55940;04995;Place des Charmilles;Bande;1987;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;6.1499674795888195
55941;04995;Place des Charmilles;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;9.14341292953567
55942;05002;Rue des Charmilles;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;21.8262685771068
55943;05185;Chemin du Château-Bloch;Bande;2013;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;12.3407215471331
55944;05185;Chemin du Château-Bloch;Bande;2013;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;3.59506606337074
56239;08869;Avenue Henri- DUNANT;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;16.563463029923398
56240;08869;Avenue Henri- DUNANT;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;2.95611231180414
56241;08869;Avenue Henri- DUNANT;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;46.76948014345369
56242;08869;Avenue Henri- DUNANT;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;2.7530710125240097
56243;08869;Avenue Henri- DUNANT;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;50.2384365836965
56244;08869;Avenue Henri- DUNANT;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;45.429939805710696
56245;08869;Avenue Henri- DUNANT;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;25.9766342556241
56246;08869;Avenue Henri- DUNANT;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;33.5605424026812
56247;08869;Avenue Henri- DUNANT;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;9.9824651646422
56248;08869;Avenue Henri- DUNANT;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;39.9435870531036
56249;08869;Avenue Henri- DUNANT;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;90.0255823119714
56250;08869;Avenue Henri- DUNANT;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;82.76368209206102
56251;08869;Avenue Henri- DUNANT;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;122.24350180829401
56252;08869;Avenue Henri- DUNANT;Dérogation 2R;1998;bidirectionnelle; ;au statut de la rue;;219.025690864242
56253;08869;Avenue Henri- DUNANT;Dérogation 2R;1998;bidirectionnelle; ;au statut de la rue;;211.470164255447
56254;08869;Avenue Henri- DUNANT;Dérogation 2R;1998;bidirectionnelle; ;au statut de la rue;;15.682984409862799
56256;08869;Avenue Henri- DUNANT;Piste;2004;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;19.5610352486774
56258;08923;Rue Simon- DURAND;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;75.4301776479414
56259;08958;Rue François- DUSSAUD;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;43.165542146490594
56260;08958;Rue François- DUSSAUD;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;124.445563039193
56261;08958;Rue François- DUSSAUD;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;146.117099849926
56262;08958;Rue François- DUSSAUD;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;91.7865018556402
56263;08958;Rue François- DUSSAUD;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;12.7140906084549
56264;08958;Rue François- DUSSAUD;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;108.482478515407
56267;08958;Rue François- DUSSAUD;Sas;2004;; ;;NON;4.12612408926343
56268;09016;Rue des Eaux-Vives;Bande;1985;unidirectionnelle;contresens;vélos + cyclomoteurs;;113.134584893385
56269;09113;Quai Ernest- ANSERMET;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;10.2271051976984
56270;09113;Quai Ernest- ANSERMET;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;16.9428003619079
56271;09113;Quai Ernest- ANSERMET;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;13.908432244763
56272;09113;Quai Ernest- ANSERMET;Piste;1996;bidirectionnelle; ;vélos + cyclomoteurs;;181.641216280825
56273;09113;Quai Ernest- ANSERMET;Piste;2004;bidirectionnelle; ;vélos + cyclomoteurs;;121.33254742942901
56274;09113;Quai Ernest- ANSERMET;Piste;2011;bidirectionnelle; ;vélos + cyclomoteurs;;16.3864855580141
56275;09113;Quai Ernest- ANSERMET;Piste;2011;bidirectionnelle; ;vélos + cyclomoteurs;;185.262474449632
56276;09113;Quai Ernest- ANSERMET;Piste;2011;bidirectionnelle; ;vélos + cyclomoteurs;;195.64544547025503
56277;09113;Quai Ernest- ANSERMET;Piste;2011;bidirectionnelle; ;vélos + cyclomoteurs;;153.748883587159
56278;09113;Quai Ernest- ANSERMET;Piste;2011;bidirectionnelle; ;vélos + cyclomoteurs;;1.36499084246012
55988;05673;Rue du Cheval-Blanc;Dérogation 2R;1999;bidirectionnelle; ;au statut de la rue;;0.0509901951359278
55985;05665;Quai du Cheval-Blanc;Piste;2013;bidirectionnelle; ;vélos + cyclomoteurs;;228.63213119661802
55987;05665;Quai du Cheval-Blanc;Sas;2013;; ;;NON;4.2994418242371895
55989;05673;Rue du Cheval-Blanc;Dérogation 2R;1999;bidirectionnelle; ;au statut de la rue;;0.572013985843004
55990;05673;Rue du Cheval-Blanc;Dérogation 2R;1999;bidirectionnelle; ;au statut de la rue;;51.8498887617643
55991;05690;Route des Chevaliers-de-Malte;Piste; ;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;3.67266932897586
55992;05690;Route des Chevaliers-de-Malte;Piste; ;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;400.489169202759
55993;05690;Route des Chevaliers-de-Malte;Piste; ;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;197.61707747605203
55994;05690;Route des Chevaliers-de-Malte;Piste; ;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;196.063190763626
55995;05690;Route des Chevaliers-de-Malte;Piste; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;10.8522301855425
55996;05711;Chemin de la Chevillarde;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;17.276720768315002
55997;05746;Route de Chevrens;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;6.93139235651828
55998;05746;Route de Chevrens;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;5.9976161931220595
55999;05746;Route de Chevrens;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;215.984194286251
56000;05746;Route de Chevrens;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;487.901254766563
56001;05746;Route de Chevrens;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;174.244179435821
56002;05746;Route de Chevrens;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;266.28966332259
56003;05746;Route de Chevrens;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;263.77177401598
56004;05746;Route de Chevrens;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;284.645240362187
56005;05746;Route de Chevrens;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;202.95274796606003
56006;05746;Route de Chevrens;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;122.309301015021
56007;05746;Route de Chevrens;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;104.319492091444
56008;05916;Rue Jean-Robert- CHOUET;Contresens;2009;unidirectionnelle; ;vélos + cyclomoteurs;;172.710835335637
56009;05916;Rue Jean-Robert- CHOUET;Sas;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;OUI;5.65406933102168
55699;03778;Route de La-Capite;Piste;1994;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;226.523924784999
56011;05983;Rampe de Choully;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;45.0945935038246
56012;06017;Rue Henri- CHRISTINÉ;Bande;2004;unidirectionnelle;contresens;vélos + cyclomoteurs;;8.98002248574487
56013;06017;Rue Henri- CHRISTINÉ;Contresens;2004;unidirectionnelle;contresens;vélos + cyclomoteurs;;116.68093984898
56014;06084;Place du Cirque;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;32.3717685645996
56015;06084;Place du Cirque;Sas;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;3.85206438160112
56016;06084;Place du Cirque;Sas;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;3.81508846555358
56017;06114;Rue de la Cité;Dérogation 2R;1999;bidirectionnelle; ;au statut de la rue;;159.76082204298203
56018;06254;Chemin de la Clairière;Dérogation 2R;1998;bidirectionnelle; ;au statut de la rue : vélos seuls;;99.6597171395801
